index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,MonthSale,AgeBuilding,WeekdaySale,Weekend
5127,Reservoir,60 Powell St,3,house,830000.0,S,Ray,2016-05-14,11.2,3073,1.0,1.0,1.0,509.0,126.0,Darebin,-37.7261,144.9983,Northern Metropolitan,21650.0,"-37.7261, 144.9983",5,88.0,5,1
5128,Reservoir,3/94 Purinuan Rd,2,unit,360000.0,S,Stockdale,2016-05-14,11.2,3073,2.0,1.0,1.0,132.0,65.0,Darebin,-37.708,145.0223,Northern Metropolitan,21650.0,"-37.708, 145.0223",5,6.0,5,1
5129,Reservoir,83 Royal Pde,3,house,655000.0,PI,Love,2016-05-14,11.2,3073,2.0,1.0,1.0,644.0,126.0,Darebin,-37.713,145.0137,Northern Metropolitan,21650.0,"-37.713, 145.0137",5,46.0,5,1
5130,Reservoir,1/104 Cheddar Rd,3,house,410000.0,S,hockingstuart,2016-10-15,11.2,3073,3.0,1.0,1.0,250.0,105.0,Darebin,-37.6974,145.0213,Northern Metropolitan,21650.0,"-37.6974, 145.0213",10,56.0,5,1
5131,Reservoir,115 Cheddar Rd,2,house,836000.0,SP,Ray,2016-10-15,11.2,3073,2.0,1.0,1.0,931.0,121.0,Darebin,-37.7033,145.0169,Northern Metropolitan,21650.0,"-37.7033, 145.0169",10,46.0,5,1
5132,Reservoir,13 Clements Gr,2,house,635000.0,SP,Ray,2016-10-15,11.2,3073,2.0,2.0,2.0,654.0,126.0,Darebin,-37.7134,145.0235,Northern Metropolitan,21650.0,"-37.7134, 145.0235",10,46.0,5,1
5133,Reservoir,117 Darebin Bvd,4,house,811000.0,S,McGrath,2016-10-15,11.2,3073,4.0,2.0,3.0,525.0,525.0,Darebin,-37.7029,145.0324,Northern Metropolitan,21650.0,"-37.7029, 145.0324",10,46.0,5,1
5134,Reservoir,24 Epstein St,2,house,650000.0,PI,Barry,2016-10-15,11.2,3073,2.0,1.0,1.0,750.0,126.0,Darebin,-37.7092,144.9933,Northern Metropolitan,21650.0,"-37.7092, 144.9933",10,46.0,5,1
5135,Reservoir,16 North Rd,3,house,765000.0,S,Nelson,2016-10-15,11.2,3073,3.0,1.0,2.0,551.0,126.0,Darebin,-37.7214,145.0241,Northern Metropolitan,21650.0,"-37.7214, 145.0241",10,46.0,5,1
5136,Reservoir,2/102 Rathcown Rd,2,unit,440000.0,SP,Ray,2016-10-15,11.2,3073,2.0,1.0,2.0,132.0,83.0,Darebin,-37.709,145.0219,Northern Metropolitan,21650.0,"-37.709, 145.0219",10,36.0,5,1
5137,Reservoir,61 Southernhay St,3,house,715000.0,SP,hockingstuart,2016-10-15,11.2,3073,3.0,2.0,2.0,251.0,126.0,Darebin,-37.7255,145.0088,Northern Metropolitan,21650.0,"-37.7255, 145.0088",10,46.0,5,1
5138,Reservoir,9 Ayr St,4,house,670000.0,SP,Ray,2016-04-16,11.2,3073,4.0,2.0,2.0,578.0,126.0,Darebin,-37.7064,145.0321,Northern Metropolitan,21650.0,"-37.7064, 145.0321",4,46.0,5,1
5139,Reservoir,1/18 Duffy St,2,unit,376000.0,S,Ray,2016-04-16,11.2,3073,2.0,1.0,1.0,104.0,77.0,Darebin,-37.7104,145.0076,Northern Metropolitan,21650.0,"-37.7104, 145.0076",4,46.0,5,1
5140,Reservoir,2/963 High St,2,unit,323000.0,S,Nelson,2016-04-16,11.2,3073,2.0,1.0,1.0,0.0,65.0,Darebin,-37.7093,145.0084,Northern Metropolitan,21650.0,"-37.7093, 145.0084",4,56.0,5,1
5141,Reservoir,119 Hughes Pde,3,house,680000.0,S,Ray,2016-04-16,11.2,3073,3.0,1.0,4.0,527.0,146.0,Darebin,-37.6983,144.9941,Northern Metropolitan,21650.0,"-37.6983, 144.9941",4,51.0,5,1
5142,Reservoir,2/27 Kenilworth St,2,townhouse,530000.0,S,Nelson,2016-04-16,11.2,3073,2.0,1.0,1.0,0.0,106.0,Darebin,-37.7141,145.0047,Northern Metropolitan,21650.0,"-37.7141, 145.0047",4,9.0,5,1
5143,Reservoir,39 Mason St,4,house,786000.0,S,Nelson,2016-04-16,11.2,3073,4.0,3.0,1.0,595.0,174.0,Darebin,-37.7283,145.0072,Northern Metropolitan,21650.0,"-37.7283, 145.0072",4,3.0,5,1
5144,Reservoir,4/7 Pershing St,2,unit,390000.0,VB,Nelson,2016-04-16,11.2,3073,2.0,1.0,1.0,122.0,74.0,Darebin,-37.7261,144.9961,Northern Metropolitan,21650.0,"-37.7261, 144.9961",4,36.0,5,1
5145,Reservoir,8 Willoughby St,3,house,650000.0,S,hockingstuart,2016-04-16,11.2,3073,3.0,1.0,2.0,468.0,92.0,Darebin,-37.7184,144.9962,Northern Metropolitan,21650.0,"-37.7184, 144.9962",4,56.0,5,1
5146,Reservoir,5 Zinnia St,3,house,540000.0,S,Nelson,2016-04-16,11.2,3073,3.0,1.0,2.0,496.0,126.0,Darebin,-37.7156,144.9825,Northern Metropolitan,21650.0,"-37.7156, 144.9825",4,46.0,5,1
5147,Reservoir,43 Barry St,3,house,685000.0,S,Love,2016-07-16,11.2,3073,3.0,1.0,1.0,497.0,126.0,Darebin,-37.7096,145.0036,Northern Metropolitan,21650.0,"-37.7096, 145.0036",7,46.0,5,1
5148,Reservoir,2 Carrington Rd,3,house,800000.0,SP,Fletchers,2016-07-16,11.2,3073,3.0,2.0,3.0,574.0,159.0,Darebin,-37.722,144.9922,Northern Metropolitan,21650.0,"-37.722, 144.9922",7,61.0,5,1
5149,Reservoir,4 Dennis St,3,house,830000.0,S,Stockdale,2016-07-16,11.2,3073,3.0,1.0,2.0,671.0,126.0,Darebin,-37.7187,145.0127,Northern Metropolitan,21650.0,"-37.7187, 145.0127",7,46.0,5,1
5150,Reservoir,2/14 Drysdale St,2,unit,330000.0,PI,Ray,2016-07-16,11.2,3073,2.0,1.0,1.0,90.0,64.0,Darebin,-37.7295,145.0243,Northern Metropolitan,21650.0,"-37.7295, 145.0243",7,46.0,5,1
5151,Reservoir,12 Ida Ct,3,house,539000.0,S,Nelson,2016-07-16,11.2,3073,3.0,1.0,1.0,474.0,114.0,Darebin,-37.7086,144.9919,Northern Metropolitan,21650.0,"-37.7086, 144.9919",7,56.0,5,1
5152,Reservoir,79 Darebin Bvd,3,house,622500.0,S,Ray,2016-09-17,11.2,3073,3.0,1.0,1.0,456.0,94.0,Darebin,-37.7038,145.0281,Northern Metropolitan,21650.0,"-37.7038, 145.0281",9,56.0,5,1
5153,Reservoir,89 Darebin Bvd,4,house,767500.0,S,Barry,2016-09-17,11.2,3073,3.0,2.0,2.0,834.0,129.0,Darebin,-37.704,145.0299,Northern Metropolitan,21650.0,"-37.704, 145.0299",9,-1.0,5,1
5154,Reservoir,15 Down St,3,house,780000.0,PI,hockingstuart,2016-09-17,11.2,3073,3.0,1.0,2.0,464.0,125.0,Darebin,-37.7245,145.004,Northern Metropolitan,21650.0,"-37.7245, 145.004",9,96.0,5,1
5155,Reservoir,18 Elizabeth Ct,3,house,668000.0,S,Barry,2016-09-17,11.2,3073,3.0,2.0,1.0,618.0,149.0,Darebin,-37.6989,145.0212,Northern Metropolitan,21650.0,"-37.6989, 145.0212",9,51.0,5,1
5156,Reservoir,53 Northernhay St,4,house,1215000.0,S,Nelson,2016-09-17,11.2,3073,4.0,2.0,4.0,748.0,126.0,Darebin,-37.7247,145.0096,Northern Metropolitan,21650.0,"-37.7247, 145.0096",9,46.0,5,1
5157,Reservoir,5 Birdwood St,3,house,1120000.0,S,Nelson,2017-03-18,11.2,3073,3.0,1.0,2.0,744.0,126.0,Darebin,-37.7285,144.9961,Northern Metropolitan,21650.0,"-37.7285, 144.9961",3,47.0,5,1
5158,Reservoir,1/26 Chaleyer St,3,unit,470000.0,S,Ray,2017-03-18,11.2,3073,3.0,1.0,2.0,159.0,97.0,Darebin,-37.7277,145.0248,Northern Metropolitan,21650.0,"-37.7277, 145.0248",3,47.0,5,1
5159,Reservoir,75 Cheddar Rd,3,house,800000.0,PI,Stockdale,2017-03-18,11.2,3073,3.0,1.0,1.0,858.0,126.0,Darebin,-37.7075,145.0136,Northern Metropolitan,21650.0,"-37.7075, 145.0136",3,47.0,5,1
5160,Reservoir,192 Edwardes St,2,house,1700000.0,PI,Barry,2017-03-18,11.2,3073,2.0,1.0,6.0,1041.0,126.0,Darebin,-37.7152,144.997,Northern Metropolitan,21650.0,"-37.7152, 144.997",3,47.0,5,1
5161,Reservoir,4 Hickford St,3,house,655000.0,S,Love,2017-03-18,11.2,3073,3.0,2.0,2.0,456.0,137.0,Darebin,-37.7061,145.0308,Northern Metropolitan,21650.0,"-37.7061, 145.0308",3,47.0,5,1
5162,Reservoir,12 Kinkora Rd,3,house,885000.0,S,hockingstuart,2017-03-18,11.2,3073,3.0,1.0,2.0,518.0,126.0,Darebin,-37.7303,145.0171,Northern Metropolitan,21650.0,"-37.7303, 145.0171",3,47.0,5,1
5163,Reservoir,28A McMahon Rd,2,house,510000.0,S,Barry,2017-03-18,11.2,3073,2.0,1.0,2.0,268.0,126.0,Darebin,-37.7113,145.0224,Northern Metropolitan,21650.0,"-37.7113, 145.0224",3,47.0,5,1
5164,Reservoir,1/12 Merino St,2,unit,440000.0,SP,Love,2017-03-18,11.2,3073,2.0,1.0,1.0,183.0,93.0,Darebin,-37.7078,145.033,Northern Metropolitan,21650.0,"-37.7078, 145.033",3,37.0,5,1
5165,Reservoir,12 Borrie St,3,house,703000.0,S,Nelson,2016-06-18,11.2,3073,3.0,2.0,1.0,597.0,120.0,Darebin,-37.7066,145.0203,Northern Metropolitan,21650.0,"-37.7066, 145.0203",6,56.0,5,1
5166,Reservoir,1/5 Daventry St,2,unit,424000.0,S,Barry,2016-06-18,11.2,3073,2.0,1.0,1.0,141.0,81.0,Darebin,-37.7149,145.0009,Northern Metropolitan,21650.0,"-37.7149, 145.0009",6,36.0,5,1
5167,Reservoir,11 Elsey Rd,4,house,750000.0,S,Love,2016-06-18,11.2,3073,4.0,1.0,2.0,747.0,126.0,Darebin,-37.7054,145.0137,Northern Metropolitan,21650.0,"-37.7054, 145.0137",6,46.0,5,1
5168,Reservoir,25 Florence Cl,3,house,613000.0,S,Nelson,2016-06-18,11.2,3073,3.0,1.0,2.0,745.0,149.0,Darebin,-37.7007,144.9815,Northern Metropolitan,21650.0,"-37.7007, 144.9815",6,31.0,5,1
5169,Reservoir,6 McShane St,3,house,779000.0,S,Barry,2016-06-18,11.2,3073,3.0,1.0,2.0,945.0,126.0,Darebin,-37.7027,145.0001,Northern Metropolitan,21650.0,"-37.7027, 145.0001",6,46.0,5,1
5170,Reservoir,1 Nisbett St,2,townhouse,425000.0,S,Stockdale,2016-06-18,11.2,3073,2.0,1.0,1.0,145.0,100.0,Darebin,-37.7284,145.0361,Northern Metropolitan,21650.0,"-37.7284, 145.0361",6,46.0,5,1
5171,Reservoir,85 Radford Rd,5,house,791000.0,S,Ray,2016-06-18,11.2,3073,4.0,3.0,1.0,961.0,126.0,Darebin,-37.7024,144.984,Northern Metropolitan,21650.0,"-37.7024, 144.984",6,46.0,5,1
5172,Reservoir,3 Sheargold Ct,3,house,475000.0,S,Nelson,2016-06-18,11.2,3073,3.0,1.0,1.0,535.0,133.0,Darebin,-37.692,144.9781,Northern Metropolitan,21650.0,"-37.692, 144.9781",6,46.0,5,1
5173,Reservoir,50 Gloucester St,3,house,950000.0,S,RW,2016-11-19,11.2,3073,3.0,2.0,2.0,565.0,120.0,Darebin,-37.7196,144.997,Northern Metropolitan,21650.0,"-37.7196, 144.997",11,96.0,5,1
5174,Reservoir,3/141 Hickford St,2,unit,352000.0,S,Stockdale,2016-11-19,11.2,3073,2.0,1.0,1.0,0.0,126.0,Darebin,-37.703,145.014,Northern Metropolitan,21650.0,"-37.703, 145.014",11,46.0,5,1
5175,Reservoir,24 Ludeman Ct,4,house,730000.0,PI,Barry,2016-11-19,11.2,3073,4.0,1.0,2.0,770.0,152.0,Darebin,-37.6981,144.9989,Northern Metropolitan,21650.0,"-37.6981, 144.9989",11,46.0,5,1
5176,Reservoir,140 Purinuan Rd,2,house,791000.0,S,Barry,2016-11-19,11.2,3073,2.0,1.0,3.0,720.0,126.0,Darebin,-37.7076,145.017,Northern Metropolitan,21650.0,"-37.7076, 145.017",11,46.0,5,1
5177,Reservoir,6 Rodman St,3,house,905000.0,S,Barry,2016-11-19,11.2,3073,3.0,1.0,2.0,950.0,121.0,Darebin,-37.7022,145.0078,Northern Metropolitan,21650.0,"-37.7022, 145.0078",11,56.0,5,1
5178,Reservoir,2/152 St Vigeons Rd,2,unit,480000.0,S,Ray,2016-11-19,11.2,3073,2.0,2.0,1.0,145.0,145.0,Darebin,-37.7053,145.0173,Northern Metropolitan,21650.0,"-37.7053, 145.0173",11,6.0,5,1
5179,Reservoir,13 Whitby St,3,house,767000.0,S,hockingstuart,2016-11-19,11.2,3073,3.0,1.0,2.0,561.0,96.0,Darebin,-37.7098,145.0031,Northern Metropolitan,21650.0,"-37.7098, 145.0031",11,66.0,5,1
5180,Reservoir,26 York St,3,house,871000.0,S,Nelson,2016-11-19,11.2,3073,3.0,1.0,3.0,614.0,126.0,Darebin,-37.7276,144.989,Northern Metropolitan,21650.0,"-37.7276, 144.989",11,46.0,5,1
5181,Reservoir,1/15 Chenies St,3,unit,450000.0,VB,hockingstuart,2016-05-22,11.2,3073,3.0,1.0,2.0,179.0,108.0,Darebin,-37.7108,145.0289,Northern Metropolitan,21650.0,"-37.7108, 145.0289",5,14.0,6,1
5182,Reservoir,10 Gilbank St,3,house,921500.0,S,Nelson,2016-05-22,11.2,3073,3.0,2.0,1.0,527.0,177.0,Darebin,-37.7238,144.9964,Northern Metropolitan,21650.0,"-37.7238, 144.9964",5,66.0,6,1
5183,Reservoir,2/10 Odowd St,2,townhouse,490000.0,S,hockingstuart,2016-05-22,11.2,3073,3.0,1.0,1.0,126.0,91.0,Darebin,-37.7186,145.0166,Northern Metropolitan,21650.0,"-37.7186, 145.0166",5,3.0,6,1
5184,Reservoir,13 Southernhay St,3,house,787000.0,S,Stockdale,2016-05-22,11.2,3073,3.0,1.0,1.0,563.0,118.0,Darebin,-37.7258,145.0129,Northern Metropolitan,21650.0,"-37.7258, 145.0129",5,76.0,6,1
5185,Reservoir,8/99 Barton St,2,unit,300000.0,VB,Love,2016-08-22,11.2,3073,2.0,1.0,1.0,0.0,55.0,Darebin,-37.7112,144.9989,Northern Metropolitan,21650.0,"-37.7112, 144.9989",8,2.0,0,0
5186,Reservoir,9/99 Barton St,2,unit,335000.0,S,Love,2016-08-22,11.2,3073,2.0,1.0,1.0,0.0,54.0,Darebin,-37.7112,144.9989,Northern Metropolitan,21650.0,"-37.7112, 144.9989",8,4.0,0,0
5187,Reservoir,30 Boldrewood Pde,3,house,670500.0,S,Nelson,2016-08-22,11.2,3073,3.0,1.0,2.0,654.0,126.0,Darebin,-37.7229,145.0225,Northern Metropolitan,21650.0,"-37.7229, 145.0225",8,46.0,0,0
5188,Reservoir,89 Cheddar Rd,5,house,1050000.0,S,Ray,2016-08-22,11.2,3073,5.0,2.0,1.0,578.0,126.0,Darebin,-37.7061,145.0147,Northern Metropolitan,21650.0,"-37.7061, 145.0147",8,46.0,0,0
5189,Reservoir,2/7 Colthur St,3,unit,475000.0,SP,Barry,2016-08-22,11.2,3073,3.0,1.0,2.0,521.0,100.0,Darebin,-37.7097,144.9912,Northern Metropolitan,21650.0,"-37.7097, 144.9912",8,6.0,0,0
5190,Reservoir,4/32 Crookston Rd,2,unit,440000.0,SP,Barry,2016-08-22,11.2,3073,2.0,1.0,1.0,153.0,87.0,Darebin,-37.7098,145.0211,Northern Metropolitan,21650.0,"-37.7098, 145.0211",8,9.0,0,0
5191,Reservoir,30 Kinsale St,3,house,851500.0,S,Nelson,2016-08-22,11.2,3073,3.0,1.0,1.0,0.0,126.0,Darebin,-37.7217,144.9954,Northern Metropolitan,21650.0,"-37.7217, 144.9954",8,86.0,0,0
5192,Reservoir,129 Spring St,2,house,623500.0,S,Nelson,2016-08-22,11.2,3073,2.0,1.0,0.0,452.0,126.0,Darebin,-37.7271,145.0009,Northern Metropolitan,21650.0,"-37.7271, 145.0009",8,46.0,0,0
5193,Reservoir,52 Wilson Bvd,4,house,830000.0,PI,Ray,2016-08-22,11.2,3073,4.0,1.0,4.0,791.0,126.0,Darebin,-37.7001,144.9936,Northern Metropolitan,21650.0,"-37.7001, 144.9936",8,46.0,0,0
5194,Reservoir,14 Beenak St,3,house,572000.0,S,Ray,2016-04-23,11.2,3073,3.0,1.0,2.0,41400.0,126.0,Darebin,-37.7104,145.0257,Northern Metropolitan,21650.0,"-37.7104, 145.0257",4,46.0,5,1
5195,Reservoir,1/15 Delaware St,3,house,600000.0,S,Ray,2016-04-23,11.2,3073,3.0,2.0,2.0,0.0,126.0,Darebin,-37.7208,145.0148,Northern Metropolitan,21650.0,"-37.7208, 145.0148",4,46.0,5,1
5196,Reservoir,2/15 Delaware St,3,house,450000.0,VB,Ray,2016-04-23,11.2,3073,2.0,2.0,2.0,185.0,126.0,Darebin,-37.7211,145.0147,Northern Metropolitan,21650.0,"-37.7211, 145.0147",4,46.0,5,1
5197,Reservoir,2/2 Elsey Rd,2,unit,525000.0,S,Harcourts,2016-04-23,11.2,3073,3.0,1.0,2.0,284.0,126.0,Darebin,-37.705,145.0152,Northern Metropolitan,21650.0,"-37.705, 145.0152",4,2.0,5,1
5198,Reservoir,17 Ramleh Rd,3,house,692500.0,S,Love,2016-04-23,11.2,3073,3.0,2.0,2.0,803.0,126.0,Darebin,-37.7086,145.0313,Northern Metropolitan,21650.0,"-37.7086, 145.0313",4,46.0,5,1
5199,Reservoir,163 Spring St,4,house,790000.0,S,Ray,2016-04-23,11.2,3073,4.0,2.0,2.0,1090.0,126.0,Darebin,-37.7243,145.0014,Northern Metropolitan,21650.0,"-37.7243, 145.0014",4,46.0,5,1
5200,Reservoir,70 Barry St,3,house,785000.0,S,Love,2016-09-24,11.2,3073,3.0,1.0,1.0,719.0,126.0,Darebin,-37.709,145.0015,Northern Metropolitan,21650.0,"-37.709, 145.0015",9,46.0,5,1
5201,Reservoir,16 Cool St,2,house,840000.0,SP,Nelson,2016-09-24,11.2,3073,2.0,1.0,1.0,714.0,126.0,Darebin,-37.726,144.9858,Northern Metropolitan,21650.0,"-37.726, 144.9858",9,46.0,5,1
5202,Reservoir,30 Davidson St,5,house,925000.0,S,Nelson,2016-09-24,11.2,3073,5.0,3.0,4.0,922.0,126.0,Darebin,-37.6961,144.9865,Northern Metropolitan,21650.0,"-37.6961, 144.9865",9,46.0,5,1
5203,Reservoir,906 High St,3,house,700000.0,S,Nelson,2016-09-24,11.2,3073,3.0,1.0,1.0,621.0,126.0,Darebin,-37.7195,145.0074,Northern Metropolitan,21650.0,"-37.7195, 145.0074",9,66.0,5,1
5204,Reservoir,5 Jess St,4,house,801000.0,S,Ray,2016-09-24,11.2,3073,3.0,1.0,2.0,771.0,126.0,Darebin,-37.705,145.0035,Northern Metropolitan,21650.0,"-37.705, 145.0035",9,51.0,5,1
5205,Reservoir,1/164 Leamington St,1,unit,216000.0,S,Brad,2016-09-24,11.2,3073,2.0,1.0,1.0,0.0,45.0,Darebin,-37.7111,144.9919,Northern Metropolitan,21650.0,"-37.7111, 144.9919",9,46.0,5,1
5206,Reservoir,2/164 Leamington St,1,unit,220000.0,S,Brad,2016-09-24,11.2,3073,1.0,1.0,1.0,0.0,45.0,Darebin,-37.7111,144.9919,Northern Metropolitan,21650.0,"-37.7111, 144.9919",9,46.0,5,1
5207,Reservoir,57 Newton St,3,house,866000.0,S,Nelson,2016-09-24,11.2,3073,3.0,1.0,2.0,569.0,126.0,Darebin,-37.7313,145.0224,Northern Metropolitan,21650.0,"-37.7313, 145.0224",9,46.0,5,1
5208,Reservoir,6/5 Seaver Gr,2,unit,340000.0,VB,Love,2016-09-24,11.2,3073,2.0,1.0,1.0,151.0,80.0,Darebin,-37.7126,144.99,Northern Metropolitan,21650.0,"-37.7126, 144.99",9,41.0,5,1
5209,Reservoir,27 Banff St,2,house,500250.0,S,Harcourts,2017-02-25,11.2,3073,2.0,1.0,1.0,425.0,126.0,Darebin,-37.7047,145.0252,Northern Metropolitan,21650.0,"-37.7047, 145.0252",2,57.0,5,1
5210,Reservoir,2/1 Clark St,1,house,395000.0,SP,Purplebricks,2017-02-25,11.2,3073,1.0,1.0,1.0,94.0,50.0,Darebin,-37.7186,145.011,Northern Metropolitan,21650.0,"-37.7186, 145.011",2,3.0,5,1
5211,Reservoir,33 Edwardes St,3,house,810000.0,S,Barry,2017-02-25,11.2,3073,3.0,2.0,3.0,486.0,126.0,Darebin,-37.7164,145.0048,Northern Metropolitan,21650.0,"-37.7164, 145.0048",2,47.0,5,1
5212,Reservoir,89 Henty St,2,house,790000.0,S,Barry,2017-02-25,11.2,3073,2.0,1.0,1.0,585.0,97.0,Darebin,-37.719,144.9972,Northern Metropolitan,21650.0,"-37.719, 144.9972",2,67.0,5,1
5213,Reservoir,2/2 Leamington St,2,unit,465000.0,S,Love,2017-02-25,11.2,3073,2.0,1.0,1.0,111.0,126.0,Darebin,-37.7128,145.0075,Northern Metropolitan,21650.0,"-37.7128, 145.0075",2,47.0,5,1
5214,Reservoir,273 Mahoneys Rd,3,house,601000.0,S,Love,2017-02-25,11.2,3073,3.0,1.0,2.0,460.0,102.0,Darebin,-37.6917,144.9755,Northern Metropolitan,21650.0,"-37.6917, 144.9755",2,52.0,5,1
5215,Reservoir,103 McMahon Rd,2,house,772000.0,S,Ray,2017-02-25,11.2,3073,2.0,1.0,1.0,0.0,126.0,Darebin,-37.7106,145.0138,Northern Metropolitan,21650.0,"-37.7106, 145.0138",2,47.0,5,1
5216,Reservoir,33 Shand Rd,2,house,968000.0,S,Love,2017-02-25,11.2,3073,2.0,1.0,2.0,631.0,126.0,Darebin,-37.7211,145.0195,Northern Metropolitan,21650.0,"-37.7211, 145.0195",2,47.0,5,1
5217,Reservoir,7 Thackeray Rd,3,house,928000.0,S,Barry,2017-02-25,11.2,3073,3.0,1.0,1.0,696.0,126.0,Darebin,-37.7218,145.015,Northern Metropolitan,21650.0,"-37.7218, 145.015",2,47.0,5,1
5218,Reservoir,5/25 Ashley St,2,unit,300000.0,S,Love,2016-07-26,11.2,3073,2.0,1.0,1.0,87.0,62.0,Darebin,-37.7174,145.0016,Northern Metropolitan,21650.0,"-37.7174, 145.0016",7,46.0,1,0
5219,Reservoir,4/18 Gourock St,2,townhouse,420000.0,VB,Love,2016-07-26,11.2,3073,2.0,1.0,2.0,153.0,107.0,Darebin,-37.702,145.0324,Northern Metropolitan,21650.0,"-37.702, 145.0324",7,13.0,1,0
5220,Reservoir,1 Harmer St,4,house,885000.0,S,hockingstuart,2016-07-26,11.2,3073,4.0,2.0,3.0,936.0,262.0,Darebin,-37.7021,145.0178,Northern Metropolitan,21650.0,"-37.7021, 145.0178",7,31.0,1,0
5221,Reservoir,4/1067 High St,2,unit,240000.0,PI,Stockdale,2016-07-26,11.2,3073,2.0,1.0,1.0,82.0,126.0,Darebin,-37.6983,145.0104,Northern Metropolitan,21650.0,"-37.6983, 145.0104",7,46.0,1,0
5222,Reservoir,42 Kingsley Rd,3,house,815000.0,S,Nelson,2016-07-26,11.2,3073,3.0,1.0,2.0,550.0,557.0,Darebin,-37.7208,144.9887,Northern Metropolitan,21650.0,"-37.7208, 144.9887",7,51.0,1,0
5223,Reservoir,28 Mendip Rd,3,house,882500.0,S,Barry,2016-07-26,11.2,3073,3.0,2.0,2.0,681.0,135.0,Darebin,-37.7217,145.0163,Northern Metropolitan,21650.0,"-37.7217, 145.0163",7,76.0,1,0
5224,Reservoir,54 Pine St,3,house,793000.0,S,Barry,2016-07-26,11.2,3073,3.0,1.0,2.0,589.0,128.0,Darebin,-37.7195,144.9982,Northern Metropolitan,21650.0,"-37.7195, 144.9982",7,66.0,1,0
5225,Reservoir,1/21 Crookston Rd,3,house,550000.0,PI,Barry,2016-06-27,11.2,3073,3.0,2.0,2.0,260.0,128.0,Darebin,-37.7106,145.0225,Northern Metropolitan,21650.0,"-37.7106, 145.0225",6,10.0,0,0
5226,Reservoir,1/173 Edwardes St,2,unit,477000.0,S,Nelson,2016-06-27,11.2,3073,2.0,1.0,2.0,115.0,126.0,Darebin,-37.7156,144.9977,Northern Metropolitan,21650.0,"-37.7156, 144.9977",6,46.0,0,0
5227,Reservoir,1/14 Ludeman Ct,2,unit,433000.0,S,Ray,2016-06-27,11.2,3073,2.0,1.0,1.0,236.0,72.0,Darebin,-37.6984,144.9997,Northern Metropolitan,21650.0,"-37.6984, 144.9997",6,4.0,0,0
5228,Reservoir,6 Mattea Ct,3,unit,672000.0,S,Harcourts,2016-06-27,11.2,3073,3.0,1.0,2.0,855.0,126.0,Darebin,-37.7328,145.0348,Northern Metropolitan,21650.0,"-37.7328, 145.0348",6,46.0,0,0
5229,Reservoir,124 Rathcown Rd,2,house,680000.0,S,hockingstuart,2016-06-27,11.2,3073,2.0,1.0,1.0,750.0,92.0,Darebin,-37.7089,145.0192,Northern Metropolitan,21650.0,"-37.7089, 145.0192",6,56.0,0,0
5230,Reservoir,15 Berwick St,3,house,751000.0,S,Love,2016-11-27,11.2,3073,3.0,1.0,2.0,604.0,126.0,Darebin,-37.723,145.0024,Northern Metropolitan,21650.0,"-37.723, 145.0024",11,76.0,6,1
5231,Reservoir,10 Dumbarton St,3,house,851000.0,S,Barry,2016-11-27,11.2,3073,3.0,1.0,1.0,826.0,101.0,Darebin,-37.7013,145.0244,Northern Metropolitan,21650.0,"-37.7013, 145.0244",11,56.0,6,1
5232,Reservoir,657 Gilbert Rd,3,house,777000.0,S,Nelson,2016-11-27,11.2,3073,3.0,1.0,2.0,480.0,126.0,Darebin,-37.7265,144.9918,Northern Metropolitan,21650.0,"-37.7265, 144.9918",11,46.0,6,1
5233,Reservoir,24 Home St,4,house,1162000.0,S,Barry,2016-11-27,11.2,3073,4.0,3.0,4.0,695.0,126.0,Darebin,-37.7264,145.0198,Northern Metropolitan,21650.0,"-37.7264, 145.0198",11,46.0,6,1
5234,Reservoir,89 McMahon Rd,3,house,620000.0,SP,McGrath,2016-11-27,11.2,3073,3.0,1.0,2.0,653.0,126.0,Darebin,-37.7108,145.0156,Northern Metropolitan,21650.0,"-37.7108, 145.0156",11,46.0,6,1
5235,Reservoir,1 Mendip Rd,3,house,1025000.0,S,RW,2016-11-27,11.2,3073,3.0,1.0,4.0,670.0,134.0,Darebin,-37.7242,145.0154,Northern Metropolitan,21650.0,"-37.7242, 145.0154",11,81.0,6,1
5236,Reservoir,72 Oconnor St,3,house,762500.0,S,Nelson,2016-11-27,11.2,3073,3.0,1.0,2.0,677.0,126.0,Darebin,-37.7101,144.9999,Northern Metropolitan,21650.0,"-37.7101, 144.9999",11,46.0,6,1
5237,Reservoir,40 Powell St,3,house,832000.0,S,Nelson,2016-11-27,11.2,3073,3.0,1.0,2.0,496.0,126.0,Darebin,-37.7263,145.0003,Northern Metropolitan,21650.0,"-37.7263, 145.0003",11,46.0,6,1
5238,Reservoir,17 Steane St,5,house,820000.0,SP,hockingstuart,2016-11-27,11.2,3073,5.0,2.0,2.0,737.0,150.0,Darebin,-37.7306,145.0242,Northern Metropolitan,21650.0,"-37.7306, 145.0242",11,46.0,6,1
5239,Reservoir,81 Barton St,3,house,784000.0,S,Nelson,2016-05-28,11.2,3073,3.0,1.0,2.0,602.0,162.0,Darebin,-37.7115,145.0009,Northern Metropolitan,21650.0,"-37.7115, 145.0009",5,46.0,5,1
